,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ID,Input.plain,Input.tags,Input.number,Answer.WritingTexts,Approve,Reject
363,30U1YOGZGAW4WITDR45VLUXWM8BDSQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3137ONMDKG58L3WGI1RZQIRY9B3EG5,A2N7I0331X72Z7,Approved,Sun Dec 03 00:36:46 PST 2017,Sun Dec 03 00:38:51 PST 2017,Wed Dec 06 00:38:51 PST 2017,Sun Dec 03 11:13:54 PST 2017,,,125,100% (68/68),100% (68/68),100% (68/68),642,2668 HIGHWAY 20 E LOT T,[2668] [HIGHWAY] [20] [E] [LOT] [T],6,STREET_NUMBER STREET_TYPE STREET_NAME POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
364,30U1YOGZGAW4WITDR45VLUXWM8BDSQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3PIWWX1FJJ6QNL8948NTKBW66BGJJZ,A31STOC63OK6ZQ,Approved,Sun Dec 03 00:43:55 PST 2017,Sun Dec 03 00:47:52 PST 2017,Wed Dec 06 00:47:52 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,237,100% (1/1),100% (1/1),100% (1/1),642,2668 HIGHWAY 20 E LOT T,[2668] [HIGHWAY] [20] [E] [LOT] [T],6,UNIT_NUMBER  STREET_TYPE  STREET_NAME  POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
365,30U1YOGZGAW4WITDR45VLUXWM8BDSQ,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3QL2OFSM96IZYXTO9EYZQE0SPBBCNH,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:18:50 PST 2017,Sun Dec 03 00:19:54 PST 2017,Wed Dec 06 00:19:54 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,64,100% (57/57),100% (57/57),100% (57/57),642,2668 HIGHWAY 20 E LOT T,[2668] [HIGHWAY] [20] [E] [LOT] [T],6,STREET_NUMBER STREET_TYPE STREET_NAME POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
366,3RTFSSG7T86G1BYEOQDK1W8M1U8LWS,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,4,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sun Dec 10 11:13:55 PST 2017,,,3FUI0JHJPXY4HT4VY23JOXYSEIT33I,AXWBTPKEWWE14,Submitted,Sun Dec 03 11:14:54 PST 2017,Sun Dec 03 11:19:18 PST 2017,Wed Dec 06 11:19:18 PST 2017,,,,264,0% (0/0),0% (0/0),0% (0/0),1292,17636 STATE ROUTE 20,[17636] [STATE] [ROUTE] [20],4,STREET_NUMBER STREET_NAME,,x
367,3RTFSSG7T86G1BYEOQDK1W8M1U8LWS,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,4,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sun Dec 10 11:13:55 PST 2017,,,3JAOYWH7VI47CZJ0LH8TBWVVEV99LW,A19HF1LN75N8EC,Approved,Sun Dec 03 00:41:50 PST 2017,Sun Dec 03 00:42:26 PST 2017,Wed Dec 06 00:42:26 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,36,100% (15/15),100% (15/15),100% (15/15),1292,17636 STATE ROUTE 20,[17636] [STATE] [ROUTE] [20],4,STREET_NUMBER STREET_NAME STREET_NAME UNIT_NUMBER,x,
368,3RTFSSG7T86G1BYEOQDK1W8M1U8LWS,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,4,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sun Dec 10 11:13:55 PST 2017,,,3NGI5ARFTT5FEFV39WM7D7MWLTM1PD,A3KEFITPAE1NFJ,Rejected,Sun Dec 03 00:35:40 PST 2017,Sun Dec 03 00:37:00 PST 2017,Wed Dec 06 00:37:00 PST 2017,,Sun Dec 03 11:13:55 PST 2017,x,80,85% (23/27),85% (23/27),85% (23/27),1292,17636 STATE ROUTE 20,[17636] [STATE] [ROUTE] [20],4,STREET_NUMBER STREET_NAME STREET TYPE STREET_NUMBER,,x
369,3RTFSSG7T86G1BYEOQDK1W8M1U8LWS,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,4,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sun Dec 10 11:13:55 PST 2017,,,3X66WABAJWI5B5GJTHA37RN1IMCG3F,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:27:54 PST 2017,Sun Dec 03 00:28:56 PST 2017,Wed Dec 06 00:28:56 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,62,100% (57/57),100% (57/57),100% (57/57),1292,17636 STATE ROUTE 20,[17636] [STATE] [ROUTE] [20],4,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME,x,
370,3LB1BGHFL2W89T1JC0XZ8K3J6FUYT7,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,39N5ACM9HENX3KYYD910SD4FJ59P99,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:16:41 PST 2017,Sun Dec 03 00:17:25 PST 2017,Wed Dec 06 00:17:25 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,44,98% (165/169),98% (165/169),98% (165/169),857,5805 E SHARP AVE STE A3 & A4,[5805] [E] [SHARP] [AVE] [STE] [A3] [&] [A4],8,STREET_NUMBER PRE_DIRECTION  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER UNIT_TYPE UNIT_NUMBER,x,
371,3LB1BGHFL2W89T1JC0XZ8K3J6FUYT7,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3OVR4I9USPJH6QT1WRKYBAJ929H4QJ,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:09:09 PST 2017,Sun Dec 03 00:10:08 PST 2017,Wed Dec 06 00:10:08 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,59,100% (57/57),100% (57/57),100% (57/57),857,5805 E SHARP AVE STE A3 & A4,[5805] [E] [SHARP] [AVE] [STE] [A3] [&] [A4],8,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER UNIT_NUMBER UNIT_NUMBER,x,
372,3LB1BGHFL2W89T1JC0XZ8K3J6FUYT7,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3VBEN272MKZ9VM1YJWB4FZVDA2CGS8,A3KEFITPAE1NFJ,Approved,Sun Dec 03 00:31:48 PST 2017,Sun Dec 03 00:33:06 PST 2017,Wed Dec 06 00:33:06 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,78,85% (23/27),85% (23/27),85% (23/27),857,5805 E SHARP AVE STE A3 & A4,[5805] [E] [SHARP] [AVE] [STE] [A3] [&] [A4],8,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER UNKNOWN UNIT_NUMBER,x,
373,32PT7WK7DMF0C18Y1P4UDMPKUSC3DO,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,33IZTU6J811KH8WO86B83LV8DS7XSG,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:26:27 PST 2017,Sun Dec 03 00:26:33 PST 2017,Wed Dec 06 00:26:33 PST 2017,Sun Dec 03 11:13:55 PST 2017,,,6,98% (165/169),98% (165/169),98% (165/169),1331,13731 250TH ST NE SUITE C,[13731] [250TH] [ST] [NE] [SUITE] [C],6,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
374,32PT7WK7DMF0C18Y1P4UDMPKUSC3DO,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,39OWYR0EPKR0D8HC7IXBF0J2Q87YF4,A2N7I0331X72Z7,Approved,Sun Dec 03 00:29:46 PST 2017,Sun Dec 03 00:30:30 PST 2017,Wed Dec 06 00:30:30 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,44,100% (68/68),100% (68/68),100% (68/68),1331,13731 250TH ST NE SUITE C,[13731] [250TH] [ST] [NE] [SUITE] [C],6,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
375,32PT7WK7DMF0C18Y1P4UDMPKUSC3DO,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3W8CV64QJ2Z5Q30AUWTVJ42OXE0H9X,A2ZCFX0U2KQCSD,Approved,Sun Dec 03 00:34:44 PST 2017,Sun Dec 03 00:35:08 PST 2017,Wed Dec 06 00:35:08 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,24,90% (38/42),90% (38/42),90% (38/42),1331,13731 250TH ST NE SUITE C,[13731] [250TH] [ST] [NE] [SUITE] [C],6,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
376,3D7VY91L65X8JQIOTBI3EVAQRYHBM5,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3A7Y0R2P2OORI5DYLC2UBK4LH9UXJ0,A26Y58YECZUZZG,Approved,Sun Dec 03 00:25:00 PST 2017,Sun Dec 03 00:25:06 PST 2017,Wed Dec 06 00:25:06 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,6,98% (109/111),98% (109/111),98% (109/111),1010,421 CHESAW RD   STE B,[421] [CHESAW] [RD] [STE] [B],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
377,3D7VY91L65X8JQIOTBI3EVAQRYHBM5,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3LKC68YZ3A3QUGZ5RKYDHX7071YOWH,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:14:59 PST 2017,Sun Dec 03 00:15:04 PST 2017,Wed Dec 06 00:15:04 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,5,98% (165/169),98% (165/169),98% (165/169),1010,421 CHESAW RD   STE B,[421] [CHESAW] [RD] [STE] [B],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
378,3D7VY91L65X8JQIOTBI3EVAQRYHBM5,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:48 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:48 PST 2017,,,3P529IW9KYLGD9ADO38LLSH6HT3FLT,A2N7I0331X72Z7,Approved,Sun Dec 03 00:25:15 PST 2017,Sun Dec 03 00:26:01 PST 2017,Wed Dec 06 00:26:01 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,46,100% (68/68),100% (68/68),100% (68/68),1010,421 CHESAW RD   STE B,[421] [CHESAW] [RD] [STE] [B],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
379,3WPCIUYH1A85BI6SG4ALVZTIORPDTF,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,34V1S5K3GS1PTEGTYD2RMDDYO0K69L,A3FCCH0RDJ2E3R,Approved,Sun Dec 03 00:33:16 PST 2017,Sun Dec 03 00:33:22 PST 2017,Wed Dec 06 00:33:22 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,6,100% (57/57),100% (57/57),100% (57/57),139,111 SARGISON LOOP,[111] [SARGISON] [LOOP],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
380,3WPCIUYH1A85BI6SG4ALVZTIORPDTF,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,39ASUFLU6X7J7PR67BR3E4RTC1YEXW,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:20:56 PST 2017,Sun Dec 03 00:20:59 PST 2017,Wed Dec 06 00:20:59 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,3,98% (165/169),98% (165/169),98% (165/169),139,111 SARGISON LOOP,[111] [SARGISON] [LOOP],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
381,3WPCIUYH1A85BI6SG4ALVZTIORPDTF,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3CPLWGV3MOZX0ZMLXUO8OOZKJQ89NX,A3KEFITPAE1NFJ,Approved,Sun Dec 03 00:12:42 PST 2017,Sun Dec 03 00:14:21 PST 2017,Wed Dec 06 00:14:21 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,99,85% (23/27),85% (23/27),85% (23/27),139,111 SARGISON LOOP,[111] [SARGISON] [LOOP],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
382,32CXT5U14G38U0PQZ1PFE31JWEYU8G,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3GS6S824SQX8CVZTQ5Y0287VHRTWNA,ALDHDBRTUI1NI,Approved,Sun Dec 03 00:35:33 PST 2017,Sun Dec 03 00:36:13 PST 2017,Wed Dec 06 00:36:13 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,40,100% (9/9),100% (9/9),100% (9/9),1021,3368 EAST HWY 101,[3368] [EAST] [HWY] [101],4,STREET_NUMBER PRE_DIRECTION STREET_TYPE UNIT_NUMBER,x,
383,32CXT5U14G38U0PQZ1PFE31JWEYU8G,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3M81GAB8A0J1RPEAB6ULJOPFC1ZBQX,A30BPA9Y2RTWUO,Approved,Sun Dec 03 00:37:46 PST 2017,Sun Dec 03 00:38:38 PST 2017,Wed Dec 06 00:38:38 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,52,96% (23/24),96% (23/24),96% (23/24),1021,3368 EAST HWY 101,[3368] [EAST] [HWY] [101],4,STREET_NUMBER PRE_DIRECTION STREET_TYPE STREET_NAME,x,
384,32CXT5U14G38U0PQZ1PFE31JWEYU8G,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3QXNC7EIPIVUF3UEWOMADC37BXY90N,A3KEFITPAE1NFJ,Approved,Sun Dec 03 00:34:58 PST 2017,Sun Dec 03 00:35:40 PST 2017,Wed Dec 06 00:35:40 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,42,85% (23/27),85% (23/27),85% (23/27),1021,3368 EAST HWY 101,[3368] [EAST] [HWY] [101],4,STREET_NUMBER PRE_DIRECTION STREET_TYPE UNIT_NUMBER,x,
385,3R0WOCG21M9KBVLHG90V0VFK75WDU6,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3D4CH1LGEATRQ75ZAQBDY4QNIEN9GQ,A2ZCFX0U2KQCSD,Approved,Sun Dec 03 00:38:33 PST 2017,Sun Dec 03 00:39:08 PST 2017,Wed Dec 06 00:39:08 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,35,90% (38/42),90% (38/42),90% (38/42),382,"4499 ROAD L NE, SUITE B       ","[4499] [ROAD] [L] [NE,] [SUITE] [B]",6,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
386,3R0WOCG21M9KBVLHG90V0VFK75WDU6,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3EFE17QCRC5NVIW932TM0Z7EP2PHS8,A19HF1LN75N8EC,Approved,Sun Dec 03 00:37:54 PST 2017,Sun Dec 03 00:38:53 PST 2017,Wed Dec 06 00:38:53 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,59,100% (15/15),100% (15/15),100% (15/15),382,"4499 ROAD L NE, SUITE B       ","[4499] [ROAD] [L] [NE,] [SUITE] [B]",6,STREET_NUMBER STREET_NAME STREET_NAME POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
387,3R0WOCG21M9KBVLHG90V0VFK75WDU6,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3X4MXAO0BGOTRTRLJCFHBSC5IOIWRY,A1MYBMOZH043LK,Approved,Sun Dec 03 00:36:26 PST 2017,Sun Dec 03 00:38:09 PST 2017,Wed Dec 06 00:38:09 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,103,100% (3/3),100% (3/3),100% (3/3),382,"4499 ROAD L NE, SUITE B       ","[4499] [ROAD] [L] [NE,] [SUITE] [B]",6,STREET_NUMBER STREET_TYPE UNKNOWN POST_DIRECTION UNIT_TYPE UNIT_NUMBER,x,
388,3ZQX1VYFTD5DHV5T3FD6FX9UESB8OI,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,33FBRBDW6OZEVQ6K3C9G8HAX0GD8CQ,A3PEXUW9KS1ZR8,Approved,Sun Dec 03 00:29:12 PST 2017,Sun Dec 03 00:29:52 PST 2017,Wed Dec 06 00:29:52 PST 2017,Sun Dec 03 11:13:56 PST 2017,,,40,100% (22/22),100% (22/22),100% (22/22),299,6101 NE 127TH AVE SUITE 400,[6101] [NE] [127TH] [AVE] [SUITE] [400],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
389,3ZQX1VYFTD5DHV5T3FD6FX9UESB8OI,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3N2BF7Y2VQUKXNJ4J5X0OQ88XD6MH0,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:13:26 PST 2017,Sun Dec 03 00:13:38 PST 2017,Wed Dec 06 00:13:38 PST 2017,Sun Dec 03 11:13:57 PST 2017,,,12,98% (165/169),98% (165/169),98% (165/169),299,6101 NE 127TH AVE SUITE 400,[6101] [NE] [127TH] [AVE] [SUITE] [400],6,STREET_NUMBER PRE_DIRECTION  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
390,3ZQX1VYFTD5DHV5T3FD6FX9UESB8OI,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3WQQ9FUS6AUVLLEEPCDLXX4FIVDB8M,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:32:31 PST 2017,Sun Dec 03 00:33:12 PST 2017,Wed Dec 06 00:33:12 PST 2017,,,,41,90% (38/42),90% (38/42),90% (38/42),299,6101 NE 127TH AVE SUITE 400,[6101] [NE] [127TH] [AVE] [SUITE] [400],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
391,3NCN4N1H1GHE183O5CX3RAZQWORBN5,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,31QNSG6A5RT8J9BOCV15SVIJZ5L78V,A3UWM3KJYEL5XU,Approved,Sun Dec 03 00:14:51 PST 2017,Sun Dec 03 00:14:58 PST 2017,Wed Dec 06 00:14:58 PST 2017,Sun Dec 03 11:13:57 PST 2017,,,7,98% (165/169),98% (165/169),98% (165/169),755,5004 WEISHAAR RD E,[5004] [WEISHAAR] [RD] [E],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
392,3NCN4N1H1GHE183O5CX3RAZQWORBN5,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:49 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:49 PST 2017,,,3634BBTX0OUEN82730B8TCPE0P9FIF,A26Y58YECZUZZG,Approved,Sun Dec 03 00:24:35 PST 2017,Sun Dec 03 00:24:55 PST 2017,Wed Dec 06 00:24:55 PST 2017,Sun Dec 03 11:13:57 PST 2017,,,20,98% (109/111),98% (109/111),98% (109/111),755,5004 WEISHAAR RD E,[5004] [WEISHAAR] [RD] [E],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
