,HITId,HITTypeId,Title,Description,Keywords,Reward,CreationTime,MaxAssignments,RequesterAnnotation,AssignmentDurationInSeconds,AutoApprovalDelayInSeconds,Expiration,NumberOfSimilarHITs,LifetimeInSeconds,AssignmentId,WorkerId,AssignmentStatus,AcceptTime,SubmitTime,AutoApprovalTime,ApprovalTime,RejectionTime,RequesterFeedback,WorkTimeInSeconds,LifetimeApprovalRate,Last30DaysApprovalRate,Last7DaysApprovalRate,Input.ID,Input.plain,Input.tags,Input.number,Answer.WritingTexts,Approve,Reject
264,3KTZHH2ONIFPHSKHQZYTNTKPJSW8M3,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3KYQYYSHYV7RLAZEAPTNP9IF0LTDOY,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:28:59 PST 2017,Sun Dec 03 00:29:19 PST 2017,Wed Dec 06 00:29:19 PST 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),963,22330 15TH AVE NE,[22330] [15TH] [AVE] [NE],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
265,3KTZHH2ONIFPHSKHQZYTNTKPJSW8M3,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3WSELTNVR3290V1AMWOKTIGWEQCATE,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:04:01 PST 2017,Sun Dec 03 00:04:22 PST 2017,Wed Dec 06 00:04:22 PST 2017,,,,21,100% (3/3),100% (3/3),100% (3/3),963,22330 15TH AVE NE,[22330] [15TH] [AVE] [NE],4,STREET_NUMBER  STREET_NAME STREET_TYPE POST_DIRECTION,x,
266,3KTZHH2ONIFPHSKHQZYTNTKPJSW8M3,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3YWRV122CSZAHKNKP3UG2NW37GJU8L,A3PEXUW9KS1ZR8,Submitted,Sun Dec 03 00:20:46 PST 2017,Sun Dec 03 00:21:01 PST 2017,Wed Dec 06 00:21:01 PST 2017,,,,15,0% (0/0),0% (0/0),0% (0/0),963,22330 15TH AVE NE,[22330] [15TH] [AVE] [NE],4,STREET_NUMBER STREET_NAME STREET_TYPE POST_DIRECTION,x,
267,356ZPKYPUHHAH18CVJOF3A2MHC9YP2,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,39JEC7537U1C622XB5KQ0VU5BEDVCH,A30BPA9Y2RTWUO,Submitted,Sun Dec 03 00:27:17 PST 2017,Sun Dec 03 00:27:42 PST 2017,Wed Dec 06 00:27:42 PST 2017,,,,25,0% (0/0),0% (0/0),0% (0/0),479,511 WAUTOMA RD,[511] [WAUTOMA] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
268,356ZPKYPUHHAH18CVJOF3A2MHC9YP2,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3LQ8PUHQFLSY14TDYQZ8WX1RG4MHIF,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:19:28 PST 2017,Sun Dec 03 00:19:30 PST 2017,Wed Dec 06 00:19:30 PST 2017,,,,2,100% (3/3),100% (3/3),100% (3/3),479,511 WAUTOMA RD,[511] [WAUTOMA] [RD],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
269,356ZPKYPUHHAH18CVJOF3A2MHC9YP2,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3WOKGM4L71GXMQYKYD5SA2YW6WK0OS,A1AUVG21LFOJXF,Submitted,Sun Dec 03 00:29:17 PST 2017,Sun Dec 03 00:29:43 PST 2017,Wed Dec 06 00:29:43 PST 2017,,,,26,0% (0/0),0% (0/0),0% (0/0),479,511 WAUTOMA RD,[511] [WAUTOMA] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
270,3OREP8RUT2B8RGM2I8K81QQTVC5BGX,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3FFJ6VRIL1ONQ4NH0ISNQ52AUNL0IX,A2N7I0331X72Z7,Submitted,Sun Dec 03 00:27:46 PST 2017,Sun Dec 03 00:28:15 PST 2017,Wed Dec 06 00:28:15 PST 2017,,,,29,0% (0/0),0% (0/0),0% (0/0),1098,9472 ROAD U NORTHWEST,[9472] [ROAD] [U] [NORTHWEST],4,STREET_NUMBER STREET_TYPE STREET_NAME POST_DIRECTION,x,
271,3OREP8RUT2B8RGM2I8K81QQTVC5BGX,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3GD6L00D3SX9TCYQHGUFW3S1GOB1MH,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:35:18 PST 2017,Sun Dec 03 00:35:34 PST 2017,Wed Dec 06 00:35:34 PST 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),1098,9472 ROAD U NORTHWEST,[9472] [ROAD] [U] [NORTHWEST],4,STREET_NUMBER STREET_NAME STREET_NAME POST_DIRECTION,x,
272,3OREP8RUT2B8RGM2I8K81QQTVC5BGX,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3XC1O3LBOSMQWESEJNDA2WW782ATLE,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:01:50 PST 2017,Sun Dec 03 00:02:08 PST 2017,Wed Dec 06 00:02:08 PST 2017,,,,18,100% (3/3),100% (3/3),100% (3/3),1098,9472 ROAD U NORTHWEST,[9472] [ROAD] [U] [NORTHWEST],4,STREET_NUMBER STREET_NAME UNKNOWN STREET_TYPE,x,
273,3W3RSPVVGSR39799TQYJJ8NPGEXLUT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,33OOO72IVHLXTAY86AKBZD6KETXCTI,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:20:22 PST 2017,Sun Dec 03 00:20:30 PST 2017,Wed Dec 06 00:20:30 PST 2017,,,,8,100% (3/3),100% (3/3),100% (3/3),1151,200115 E GAME FARM RD STE B,[200115] [E] [GAME] [FARM] [RD] [STE] [B],7,STREET_NUMBER PRE_DIRECTION  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,,x
274,3W3RSPVVGSR39799TQYJJ8NPGEXLUT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3CCZ6YKWR7JTAAGFTUSMU7ZYS58957,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:08:27 PST 2017,Sun Dec 03 00:09:07 PST 2017,Wed Dec 06 00:09:07 PST 2017,,,,40,0% (0/0),0% (0/0),0% (0/0),1151,200115 E GAME FARM RD STE B,[200115] [E] [GAME] [FARM] [RD] [STE] [B],7,STREET_NUMBER PRE_DIRECTION STREET_NAME  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
275,3W3RSPVVGSR39799TQYJJ8NPGEXLUT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3VP0C6EFSGW40YZNNM6WRZJIOZQM6Z,A2RT2J7TYQRAZV,Submitted,Sun Dec 03 00:12:09 PST 2017,Sun Dec 03 00:13:33 PST 2017,Wed Dec 06 00:13:33 PST 2017,,,,84,0% (0/0),0% (0/0),0% (0/0),1151,200115 E GAME FARM RD STE B,[200115] [E] [GAME] [FARM] [RD] [STE] [B],7,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
276,37VE3DA4YUHMRCHD2E2QMQ2UACIBHW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,32XVDSJFPZXGIXGM0KUT1M268UOM2I,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:11:06 PST 2017,Sun Dec 03 00:11:22 PST 2017,Wed Dec 06 00:11:22 PST 2017,,,,16,100% (3/3),100% (3/3),100% (3/3),1445,9840 MARTIN LUTHER KING JR WAY,[9840] [MARTIN] [LUTHER] [KING] [JR] [WAY],6,STREET_NUMBER  STREET_NAME STREET_NAME STREET_NAME STREET_NAME STREET_TYPE,x,
277,37VE3DA4YUHMRCHD2E2QMQ2UACIBHW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,35USIKEBNRGAIGKNZNLW4E8ITP0N60,A1AUVG21LFOJXF,Submitted,Sun Dec 03 00:19:14 PST 2017,Sun Dec 03 00:20:03 PST 2017,Wed Dec 06 00:20:03 PST 2017,,,,49,0% (0/0),0% (0/0),0% (0/0),1445,9840 MARTIN LUTHER KING JR WAY,[9840] [MARTIN] [LUTHER] [KING] [JR] [WAY],6,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME STREET_NAME STREET_TYPE,x,
278,37VE3DA4YUHMRCHD2E2QMQ2UACIBHW,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3L0KT67Y8EG9HDMYD2XAMZ2HFY1SYH,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:21:55 PST 2017,Sun Dec 03 00:22:30 PST 2017,Wed Dec 06 00:22:30 PST 2017,,,,35,0% (0/0),0% (0/0),0% (0/0),1445,9840 MARTIN LUTHER KING JR WAY,[9840] [MARTIN] [LUTHER] [KING] [JR] [WAY],6,STREET_NUMBER STREET_NAME STREET_NAME STREET_NAME STREET_NAME STREET_TYPE,x,
279,341H3G5YF0E7YAEXAKB82GAGFY20ZP,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,326O153BMIY59JMPGBQRKXO1WJMDET,A1AUVG21LFOJXF,Submitted,Sun Dec 03 00:23:53 PST 2017,Sun Dec 03 00:24:28 PST 2017,Wed Dec 06 00:24:28 PST 2017,,,,35,0% (0/0),0% (0/0),0% (0/0),249,4165 HANNEGAN RD,[4165] [HANNEGAN] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
280,341H3G5YF0E7YAEXAKB82GAGFY20ZP,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3LWJHTCVCCMR46QQG8GH2EG0RZQFQI,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:25:48 PST 2017,Sun Dec 03 00:25:51 PST 2017,Wed Dec 06 00:25:51 PST 2017,,,,3,100% (3/3),100% (3/3),100% (3/3),249,4165 HANNEGAN RD,[4165] [HANNEGAN] [RD],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
281,341H3G5YF0E7YAEXAKB82GAGFY20ZP,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3S3AMIZX3U5QCL2BKKKWU9OYB79CDZ,A3KEFITPAE1NFJ,Submitted,Sun Dec 03 00:14:56 PST 2017,Sun Dec 03 00:15:38 PST 2017,Wed Dec 06 00:15:38 PST 2017,,,,42,0% (0/0),0% (0/0),0% (0/0),249,4165 HANNEGAN RD,[4165] [HANNEGAN] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
282,3HO4MYYR12OLQM626MSHUP5SQJ8U6U,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,345LHZDEDXSOGNHEDMZKB6OSRUS3U3,A30BPA9Y2RTWUO,Submitted,Sun Dec 03 00:38:39 PST 2017,Sun Dec 03 00:39:06 PST 2017,Wed Dec 06 00:39:06 PST 2017,,,,27,0% (0/0),0% (0/0),0% (0/0),1078,21418 SE 436TH,[21418] [SE] [436TH],3,STREET_NUMBER PRE_DIRECTION STREET_NAME,x,
283,3HO4MYYR12OLQM626MSHUP5SQJ8U6U,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3HMVI3QICJS9NTN40JIQQYF8PYP1Y7,A3KEFITPAE1NFJ,Submitted,Sun Dec 03 00:39:09 PST 2017,Sun Dec 03 00:39:39 PST 2017,Wed Dec 06 00:39:39 PST 2017,,,,30,0% (0/0),0% (0/0),0% (0/0),1078,21418 SE 436TH,[21418] [SE] [436TH],3,STREET_NUMBER PRE_DIRECTION STREET_NAME,x,
284,3HO4MYYR12OLQM626MSHUP5SQJ8U6U,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3ZAZR5XV01ITFM77C29TL171ZPJCZY,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:21:20 PST 2017,Sun Dec 03 00:21:33 PST 2017,Wed Dec 06 00:21:33 PST 2017,,,,13,100% (3/3),100% (3/3),100% (3/3),1078,21418 SE 436TH,[21418] [SE] [436TH],3,STREET_NUMBER PRE_DIRECTION  STREET_NAME,x,
285,386659BNTLHA3ETP292GAMQ42JP101,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,30BUDKLTXDVA567W1588ML09J2OE5M,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:13:56 PST 2017,Sun Dec 03 00:14:37 PST 2017,Wed Dec 06 00:14:37 PST 2017,,,,41,0% (0/0),0% (0/0),0% (0/0),1135,7457 S MADISON ST STE C,[7457] [S] [MADISON] [ST] [STE] [C],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
286,386659BNTLHA3ETP292GAMQ42JP101,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3EO896NRAWVK1O4EG21XMHJF4D6JT3,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:13:05 PST 2017,Sun Dec 03 00:13:19 PST 2017,Wed Dec 06 00:13:19 PST 2017,,,,14,100% (3/3),100% (3/3),100% (3/3),1135,7457 S MADISON ST STE C,[7457] [S] [MADISON] [ST] [STE] [C],6,STREET_NUMBER PRE_DIRECTION  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
287,386659BNTLHA3ETP292GAMQ42JP101,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3V5Q80FXIXRFWB8CU2PE5NT083832K,A3KEFITPAE1NFJ,Submitted,Sun Dec 03 00:28:34 PST 2017,Sun Dec 03 00:29:19 PST 2017,Wed Dec 06 00:29:19 PST 2017,,,,45,0% (0/0),0% (0/0),0% (0/0),1135,7457 S MADISON ST STE C,[7457] [S] [MADISON] [ST] [STE] [C],6,STREET_NUMBER PRE_DIRECTION STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
288,3BKZLF990ZZVHD9RVW343FSWM8VYQT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3DOCMVPBTNEIP1QFY47D6PU4OFPNNA,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:21:52 PST 2017,Sun Dec 03 00:22:14 PST 2017,Wed Dec 06 00:22:14 PST 2017,,,,22,0% (0/0),0% (0/0),0% (0/0),1298,381 DELAMETER RD,[381] [DELAMETER] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
289,3BKZLF990ZZVHD9RVW343FSWM8VYQT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3FTYUGLFSUL5D0TW5AXOG3IOJQO5DL,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:27:18 PST 2017,Sun Dec 03 00:27:20 PST 2017,Wed Dec 06 00:27:20 PST 2017,,,,2,100% (3/3),100% (3/3),100% (3/3),1298,381 DELAMETER RD,[381] [DELAMETER] [RD],3,STREET_NUMBER  STREET_NAME STREET_TYPE,x,
290,3BKZLF990ZZVHD9RVW343FSWM8VYQT,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3VJ40NV2QINY2ZVBWFT2UD0137GTOW,A3FCCH0RDJ2E3R,Submitted,Sun Dec 03 00:26:09 PST 2017,Sun Dec 03 00:26:30 PST 2017,Wed Dec 06 00:26:30 PST 2017,,,,21,0% (0/0),0% (0/0),0% (0/0),1298,381 DELAMETER RD,[381] [DELAMETER] [RD],3,STREET_NUMBER STREET_NAME STREET_TYPE,x,
291,37NXA7GVST63MMY9YG8OFUP8UL6LVI,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3A4TN5196KI7O17D6G3MLU3W3Z2CH8,A26Y58YECZUZZG,Submitted,Sun Dec 03 00:16:30 PST 2017,Sun Dec 03 00:16:34 PST 2017,Wed Dec 06 00:16:34 PST 2017,,,,4,0% (0/0),0% (0/0),0% (0/0),1345,8531 POSTMA RD STE T,[8531] [POSTMA] [RD] [STE] [T],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
292,37NXA7GVST63MMY9YG8OFUP8UL6LVI,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3AAPLD8UCCHOAI9OS2YCA430RL2HTW,A3UWM3KJYEL5XU,Submitted,Sun Dec 03 00:20:59 PST 2017,Sun Dec 03 00:21:05 PST 2017,Wed Dec 06 00:21:05 PST 2017,,,,6,100% (3/3),100% (3/3),100% (3/3),1345,8531 POSTMA RD STE T,[8531] [POSTMA] [RD] [STE] [T],5,STREET_NUMBER  STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
293,37NXA7GVST63MMY9YG8OFUP8UL6LVI,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3X4JMASXCM9D3W9BU8064IYXZX10BO,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:27:06 PST 2017,Sun Dec 03 00:27:26 PST 2017,Wed Dec 06 00:27:26 PST 2017,,,,20,0% (0/0),0% (0/0),0% (0/0),1345,8531 POSTMA RD STE T,[8531] [POSTMA] [RD] [STE] [T],5,STREET_NUMBER STREET_NAME STREET_TYPE UNIT_TYPE UNIT_NUMBER,x,
294,3GKAWYFRAPT7JQDLZN11QPSLZO4DPA,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,326O153BMIY59JMPGBQRKXO1WJNEDV,ALDHDBRTUI1NI,Submitted,Sun Dec 03 00:34:50 PST 2017,Sun Dec 03 00:35:32 PST 2017,Wed Dec 06 00:35:32 PST 2017,,,,42,0% (0/0),0% (0/0),0% (0/0),244,5373 GUIDE MERIDIAN STE F5,[5373] [GUIDE] [MERIDIAN] [STE] [F5],5,STREET_NUMBER STREET_NAME STREET_NAME STREET_TYPE UNIT_NUMBER,x,
295,3GKAWYFRAPT7JQDLZN11QPSLZO4DPA,3MCFX9UVS0L6IH88XBXSIDFVZSP86D,Tag the parts of an address,"Given an address, indicate which parts are street names, street numbers, etc.","POS-tagging, reading, writing, tagging, natural language processing",$0.08,Sat Dec 02 23:57:47 PST 2017,3,BatchId:3033837;OriginalHitTemplateId:712361150;,300,259200,Sat Dec 09 23:57:47 PST 2017,,,3GA6AFUKOOOJB1BUDNSLSRZ2XMQH3G,A2ZCFX0U2KQCSD,Submitted,Sun Dec 03 00:33:47 PST 2017,Sun Dec 03 00:34:03 PST 2017,Wed Dec 06 00:34:03 PST 2017,,,,16,0% (0/0),0% (0/0),0% (0/0),244,5373 GUIDE MERIDIAN STE F5,[5373] [GUIDE] [MERIDIAN] [STE] [F5],5,STREET_NUMBER STREET_NAME UNIT_TYPE UNIT_NUMBER,,x
